script_id,title,year,gross,writer,producer,director,total female words,total male words,percentage female,percentage_male,cx,cy,poster_url
5401,Far from the Madding Crowd,2015,12,m,f,m,3067,3473,0.47,0.53,0,0,http://ia.media-imdb.com/images/M/MV5BMTQzNjE5Mjk5MV5BMl5BanBnXkFtZTgwMzQ3NDMwNTE@._V1_SX300.jpg
5404,Frankenweenie,2012,38,m,f,m,1219,2952,0.29,0.71,0,0,http://ia.media-imdb.com/images/M/MV5BMTk1MjYzMjY2N15BMl5BanBnXkFtZTgwNzg2NjAwMzE@._V1_SX300.jpg
5408,Get on Up,2014,32,m,m,m,264,7328,0.03,0.97,0,0,http://ia.media-imdb.com/images/M/MV5BMTY1NjAyMTUzMl5BMl5BanBnXkFtZTgwMTM4NzQ4MTE@._V1_SX300.jpg
5410,Grandma,2015,7,m,m,m,6909,818,0.89,0.11,0,0,http://ia.media-imdb.com/images/M/MV5BMjExMDE2OTIxM15BMl5BanBnXkFtZTgwMDY5NzAyNjE@._V1_SX300.jpg
5416,Hyde Park on Hudson,2012,6,m,m,m,3558,3329,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BNjU1MzU3Nzc4OF5BMl5BanBnXkFtZTcwOTk5NDI4Nw@@._V1_SX300.jpg
5418,I'll See You in My Dreams,2015,7,m,m,m,7170,2446,0.75,0.25,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzMzc5OTkyOV5BMl5BanBnXkFtZTgwNzc3OTMyNTE@._V1_SX300.jpg
5419,The Imitation Game,2014,97,m,f,m,1836,8798,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BNDkwNTEyMzkzNl5BMl5BanBnXkFtZTgwNTAwNzk3MjE@._V1_SX300.jpg
5420,Infinitely Polar Bear,2014,1,f,m,f,4583,4361,0.51,0.49,0,0,http://ia.media-imdb.com/images/M/MV5BMjA2NzQ0Njk5MV5BMl5BanBnXkFtZTgwOTQzOTMyNTE@._V1_SX300.jpg
5423,Into the Woods,2014,136,m,m,m,3652,3535,0.51,0.49,0,0,http://ia.media-imdb.com/images/M/MV5BMTY4MzQ4OTY3NF5BMl5BanBnXkFtZTgwNjM5MDI3MjE@._V1_SX300.jpg
5424,Inside Out,2015,367,m,m,m,4836,2696,0.64,0.36,0,0,http://ia.media-imdb.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_SX300.jpg
5431,Locke,2013,1,m,m,m,827,8226,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ1MjE5MzU2M15BMl5BanBnXkFtZTgwNzE4OTMzMTE@._V1_SX300.jpg
5432,Learning to Drive,2014,3,f,f,f,3064,3208,0.49,0.51,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ1ODkwMzMzNl5BMl5BanBnXkFtZTgwOTAzMTMzNTE@._V1_SX300.jpg
5435,Love Is Strange,2014,2,m,m,m,2296,7766,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BMTk5MTkxOTI1N15BMl5BanBnXkFtZTgwNzAwNDA4MTE@._V1_SX300.jpg
5440,Me and Earl and the Dying Girl,2015,6,m,m,m,2585,7326,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BNTA1NzUzNjY4MV5BMl5BanBnXkFtZTgwNDU0MDI0NTE@._V1_SX300.jpg
5448,Mr. Turner,2014,4,m,m,m,3117,6134,0.34,0.66,0,0,http://ia.media-imdb.com/images/M/MV5BMjUzNTg0MzM3NF5BMl5BanBnXkFtZTgwNDg3NTY5MjE@._V1_SX300.jpg
5456,Pawn Sacrifice,2014,2,m,m,m,752,6724,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0MDYxNTE0OV5BMl5BanBnXkFtZTgwODgyNjU3NTE@._V1_SX300.jpg
5458,Please Give,2010,4,f,m,f,6214,1278,0.83,0.17,0,0,http://ia.media-imdb.com/images/M/MV5BNTczOTAxOTMyM15BMl5BanBnXkFtZTcwMTgyNTIyMw@@._V1_SX300.jpg
5467,Slow West,2015,0,m,f,m,0,1707,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BNTYxNDA5ODk5NF5BMl5BanBnXkFtZTgwNzMwMzIwNTE@._V1_SX300.jpg
5468,Smashed,2012,0,f,f,m,5010,3115,0.62,0.38,0,0,http://ia.media-imdb.com/images/M/MV5BMTgyMDMwNDA1Nl5BMl5BanBnXkFtZTcwNTAwNDY0OA@@._V1_SX300.jpg
5471,Spring Breakers,2012,15,m,m,m,1185,734,0.62,0.38,0,0,http://ia.media-imdb.com/images/M/MV5BNDE3MDQzMDA5OF5BMl5BanBnXkFtZTcwMTUxNTgxOQ@@._V1_SX300.jpg
5472,St. Vincent,2014,46,m,m,m,1924,5672,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMTk5NzI5OTA4MF5BMl5BanBnXkFtZTgwNjc4NTM3MjE@._V1_SX300.jpg
5473,Steve Jobs,2015,18,m,m,m,4925,15636,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMjE0NTA2MTEwOV5BMl5BanBnXkFtZTgwNzg4NzU2NjE@._V1_SX300.jpg
5476,Suffragette,2015,4,f,m,f,3791,2447,0.61,0.39,0,0,http://ia.media-imdb.com/images/M/MV5BMjA2NDYxOTI1MV5BMl5BanBnXkFtZTgwOTgyMjU3NjE@._V1_SX300.jpg
5477,The American,2010,39,m,f,m,1419,3193,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMjAxMDg1NDcxM15BMl5BanBnXkFtZTcwODc3MDg1Mw@@._V1_SX300.jpg
5478,Testament of Youth,2014,1,f,f,m,5190,3058,0.63,0.37,0,0,http://ia.media-imdb.com/images/M/MV5BMTAyOTI3OTgwMTdeQTJeQWpwZ15BbWU4MDAwNzM2NDUx._V1_SX300.jpg
5481,The Boxtrolls,2014,54,f,m,m,1084,4147,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BMTQxODA5MDkyNV5BMl5BanBnXkFtZTgwMDMyNjkzMjE@._V1_SX300.jpg
5482,The Croods,2013,200,m,f,m,2125,5019,0.3,0.7,0,0,http://ia.media-imdb.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_SX300.jpg
5485,The End of the Tour,2015,3,m,m,m,304,3117,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMTUwODU3NjQxNF5BMl5BanBnXkFtZTgwODE2NTE4NTE@._V1_SX300.jpg
5489,The Great Gatsby,2013,155,m,m,m,1840,8662,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_SX300.jpg
5492,The Invisible Woman,2013,1,f,f,m,2873,1581,0.65,0.35,0,0,http://ia.media-imdb.com/images/M/MV5BMzQxMTI3MDUzOF5BMl5BanBnXkFtZTgwNzc4MzI1MDE@._V1_SX300.jpg
5496,The Big Short,2015,62,m,m,m,1449,8064,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMjM2MTQ2MzcxOF5BMl5BanBnXkFtZTgwNzE4NTUyNzE@._V1_SX300.jpg
5501,The Grand Budapest Hotel,2014,62,m,m,m,105,8252,0.01,0.99,0,0,http://ia.media-imdb.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_SX300.jpg
5502,The Theory of Everything,2014,38,m,m,m,1806,4099,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_SX300.jpg
5509,Wadjda,2012,1,f,f,f,6800,1011,0.87,0.13,0,0,http://ia.media-imdb.com/images/M/MV5BMjI4MzMyNzM2Ml5BMl5BanBnXkFtZTgwNDQ5MDgwMDE@._V1_SX300.jpg
5515,Woman in Gold,2015,34,m,f,m,5047,6685,0.43,0.57,0,0,http://ia.media-imdb.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_SX300.jpg
5516,Wreck-It Ralph,2012,206,m,m,m,2358,5333,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SX300.jpg
5532,The Fast and the Furious,2001,222,m,m,m,699,5416,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMjAwNTQ0Nzc2M15BMl5BanBnXkFtZTcwNTk1MDIwNA@@._V1_SX300.jpg
5803,AmŠlie,2001,51,m,m,m,3887,3093,0.56,0.44,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzNjkxMTczOF5BMl5BanBnXkFtZTgwODg5NDc2MjE@._V1_SX300.jpg
5820,A Beautiful Mind,2001,262,m,m,m,1496,6487,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ4MDI2MzkwMl5BMl5BanBnXkFtZTYwMjk0NTA5._V1_SX300.jpg
5847,City of God,2002,11,m,f,m,771,7610,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMjA4ODQ3ODkzNV5BMl5BanBnXkFtZTYwOTc4NDI3._V1_SX300.jpg
5930,Million Dollar Baby,2004,140,m,m,m,2035,8517,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg
6000,There Will Be Blood,2007,50,m,m,m,0,8052,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BMjA0NjE1ODEyNV5BMl5BanBnXkFtZTcwNDIzMzE5NQ@@._V1_SX300.jpg
6029,Pixels,2015,81,m,m,m,406,1055,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTYxMzM4NDY5N15BMl5BanBnXkFtZTgwNzg1NTI3MzE@._V1_SX300.jpg
6030,2 Guns,2013,80,m,m,m,583,9206,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_SX300.jpg
6037,Arthur Christmas,2011,50,m,f,f,250,3530,0.07,0.93,0,0,http://ia.media-imdb.com/images/M/MV5BMTYyMjMyMzEzMl5BMl5BanBnXkFtZTcwMDg4NTM5Ng@@._V1_SX300.jpg
6038,Click,2006,181,m,m,m,1575,7856,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMjEyODM5MzY2N15BMl5BanBnXkFtZTcwNjcyMTIzMQ@@._V1_SX300.jpg
6039,Cloudy with a Chance of Meatballs 2,2013,128,f,m,m,1460,7132,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzNDM0MDI1NF5BMl5BanBnXkFtZTcwNzQ5NzYxOQ@@._V1_SX300.jpg
6040,Captain Phillips,2013,114,m,m,m,487,6618,0.07,0.93,0,0,http://ia.media-imdb.com/images/M/MV5BMTQzNzExMDg3Ml5BMl5BanBnXkFtZTgwODU1NzEzMDE@._V1_SX300.jpg
6042,Friends with Benefits,2011,61,m,f,m,4084,3703,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ2MzQ0NTk4N15BMl5BanBnXkFtZTcwMDc2NDYzNQ@@._V1_SX300.jpg
6050,Monster House,2006,97,m,m,m,2086,4218,0.33,0.67,0,0,http://ia.media-imdb.com/images/M/MV5BMTI4NDY5MzI3MV5BMl5BanBnXkFtZTcwMTI5OTMzMQ@@._V1_SX300.jpg
6052,Pompeii,2014,24,f,m,m,1537,5045,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BNDE2MTU3NzYwOF5BMl5BanBnXkFtZTgwOTY4NTk4MDE@._V1_SX300.jpg
6054,Resident Evil: Retribution,2012,46,m,m,m,2622,2206,0.54,0.46,0,0,http://ia.media-imdb.com/images/M/MV5BMTA2NTkwNjUxNTZeQTJeQWpwZ15BbWU3MDE2OTMxMTg@._V1_SX300.jpg
6056,Sparkle,2012,26,f,m,m,5326,4048,0.57,0.43,0,0,http://ia.media-imdb.com/images/M/MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_SX300.jpg
6058,Salt,2010,130,m,m,m,1802,3929,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_SX300.jpg
6059,The Smurfs,2011,156,m,f,m,2019,6491,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BOTUzNTczYTMtMzdkOC00ODlkLTk1NDMtYWYxMzQyYzI1YmVjXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg
6060,The Smurfs 2,2013,75,m,f,m,1858,5441,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BNzVkMDRlYzItOTUyOS00ZmU5LWEyN2EtMWE2YWU4MzBlOTBjXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg
6063,The Tourist,2010,74,m,m,m,999,3174,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMTMyMzc3OTkwMV5BMl5BanBnXkFtZTcwMjc0MTgwNA@@._V1_SX300.jpg
6066,White House Down,2013,78,m,m,m,1748,7807,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTAyNzQyNTcwNjVeQTJeQWpwZ15BbWU3MDAwOTQ4Nzk@._V1_SX300.jpg
6092,Interstellar,2014,200,m,m,m,2276,7187,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMjIxNTU4MzY4MF5BMl5BanBnXkFtZTgwMzM4ODI3MjE@._V1_SX300.jpg
6095,The Equalizer,2014,108,m,m,m,772,3555,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ2MzE2NTk0NF5BMl5BanBnXkFtZTgwOTM3NTk1MjE@._V1_SX300.jpg
6108,The Mist,2007,32,m,m,m,3560,9211,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTU2NjQyNDY1Ml5BMl5BanBnXkFtZTcwMTk1MDU1MQ@@._V1_SX300.jpg
6121,The Expendables 2,2012,92,m,m,m,538,5082,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTQzODkwNDQxNV5BMl5BanBnXkFtZTcwNTQ1ODAxOA@@._V1_SX300.jpg
6150,No Country for Old Men,2007,93,m,m,m,1215,7105,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_SX300.jpg
6156,Ouija,2014,54,f,m,m,5783,1878,0.75,0.25,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ1NzcwMTU5MF5BMl5BanBnXkFtZTgwOTE5MzEyMjE@._V1_SX300.jpg
6190,Wrong Turn,2003,22,m,m,m,2154,3442,0.38,0.62,0,0,http://ia.media-imdb.com/images/M/MV5BMTQwMTkyMTY4M15BMl5BanBnXkFtZTYwMDc0NDE3._V1_SX300.jpg
6193,Kill Bill: Vol. 2,2004,92,m,m,m,2530,5283,0.32,0.68,0,0,http://ia.media-imdb.com/images/M/MV5BMTIwNzQ3MDIxMV5BMl5BanBnXkFtZTcwMDIxMzUyMQ@@._V1_SX300.jpg
6213,Charlie Bartlett,2007,4,m,f,m,1426,5730,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMTUyNTgyNDI2NF5BMl5BanBnXkFtZTcwOTA2NTg1MQ@@._V1_SX300.jpg
6215,Nick and Norah's Infinite Playlist,2008,38,f,m,m,1526,4129,0.27,0.73,0,0,http://ia.media-imdb.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_SX300.jpg
6270,Fury,2014,91,m,m,m,0,6838,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BMjA4MDU0NTUyN15BMl5BanBnXkFtZTgwMzQxMzY4MjE@._V1_SX300.jpg
6271,Gone Girl,2014,178,f,f,m,6451,4805,0.57,0.43,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SX300.jpg
6300,Horns,2013,0,m,m,m,1997,8335,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ2Nzk5NzIxMF5BMl5BanBnXkFtZTgwNTM2NTc5MjE@._V1_SX300.jpg
6302,Killing Them Softly,2012,16,m,m,m,0,16153,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_SX300.jpg
6313,Red Dragon,2002,139,m,m,m,1074,3217,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_SX300.jpg
6315,Hannibal Rising,2007,35,m,m,m,737,4024,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1_SX300.jpg
6331,Pacific Rim,2013,109,m,m,m,2625,7084,0.27,0.73,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3MTI5NjQ4Nl5BMl5BanBnXkFtZTcwOTU1OTU0OQ@@._V1_SX300.jpg
6360,28 Days Later...,2002,67,m,m,m,1304,3309,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTk3NjEwNDMzMF5BMl5BanBnXkFtZTgwMzgwNDgwNzE@._V1_SX300.jpg
6401,"Synecdoche, New York",2008,3,m,m,m,6089,5324,0.53,0.47,0,0,http://ia.media-imdb.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_SX300.jpg
6407,Adaptation.,2002,33,f,m,m,2863,6817,0.3,0.7,0,0,http://ia.media-imdb.com/images/M/MV5BMjAxNjMwNDQwNF5BMl5BanBnXkFtZTYwNDIzNTc2._V1_SX300.jpg
6410,Take This Waltz,2011,1,f,f,f,4404,4061,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMjIzOTc1NTExNV5BMl5BanBnXkFtZTcwOTg5MTY2Nw@@._V1_SX300.jpg
6420,Dredd,2012,14,m,m,m,1838,3298,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_SX300.jpg
6486,The A-Team,2010,85,m,m,m,529,7190,0.07,0.93,0,0,http://ia.media-imdb.com/images/M/MV5BMTc4ODc4NTQ1N15BMl5BanBnXkFtZTcwNDUxODUyMw@@._V1_SX300.jpg
6495,Jack Reacher,2012,87,m,m,m,2908,3057,0.49,0.51,0,0,http://ia.media-imdb.com/images/M/MV5BMTM1NjUxMDI3OV5BMl5BanBnXkFtZTcwNjg1ODM3OA@@._V1_SX300.jpg
6515,Gosford Park,2001,63,m,m,m,5387,5321,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMTYwNDA3NDY2M15BMl5BanBnXkFtZTYwMDE4NTQ5._V1_SX300.jpg
6522,End of Watch,2012,44,m,m,m,1156,7372,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg
6527,Cake,2014,1,m,f,m,5276,946,0.85,0.15,0,0,http://ia.media-imdb.com/images/M/MV5BMTc4NDYzNTcyM15BMl5BanBnXkFtZTgwNjQ5NzQ0MzE@._V1_SX300.jpg
6529,Lucy,2014,135,m,f,m,3143,2827,0.53,0.47,0,0,http://ia.media-imdb.com/images/M/MV5BODcxMzY3ODY1NF5BMl5BanBnXkFtZTgwNzg1NDY4MTE@._V1_SX300.jpg
6537,1408,2007,91,m,m,m,284,3039,0.09,0.91,0,0,http://ia.media-imdb.com/images/M/MV5BMTk1MDg0NTU0OV5BMl5BanBnXkFtZTcwMTM1NDk0MQ@@._V1_SX300.jpg
6552,Dreamcatcher,2003,48,m,m,m,123,4341,0.03,0.97,0,0,http://ia.media-imdb.com/images/M/MV5BMTk1MjQwMTQyMV5BMl5BanBnXkFtZTcwODcxMjEzMw@@._V1_SX300.jpg
6568,Hannibal,2001,253,f,m,m,2265,5343,0.3,0.7,0,0,http://ia.media-imdb.com/images/M/MV5BMjA1MDcwNjkwOF5BMl5BanBnXkFtZTgwNjcxNTYxMTE@._V1_SX300.jpg
6571,The Girl with the Dragon Tattoo,2011,113,m,f,m,3713,8965,0.29,0.71,0,0,http://ia.media-imdb.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_SX300.jpg
6605,Art School Confidential,2006,4,m,m,m,1604,5638,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BMjA2Nzg0NjQwM15BMl5BanBnXkFtZTcwODgxNDgzMQ@@._V1_SX300.jpg
6614,Cosmopolis,2012,0,m,m,m,2278,6498,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BMTY1NjI0MDYyNV5BMl5BanBnXkFtZTcwNDIzMDEyOA@@._V1_SX300.jpg
6622,The Wolfman,2010,68,m,m,m,1356,7630,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BOTUyODEyMDIyM15BMl5BanBnXkFtZTcwNTYxMzg5Mg@@._V1_SX300.jpg
6634,The Hundred-Foot Journey,2014,57,m,m,m,2791,3113,0.47,0.53,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_SX300.jpg
6649,Prometheus,2012,137,m,m,m,1746,3490,0.33,0.67,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3NzIyNTA2NV5BMl5BanBnXkFtZTcwNzE2NjI4Nw@@._V1_SX300.jpg
6672,Hulk,2003,190,m,m,m,545,8096,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTQxNzUxNTE4Nl5BMl5BanBnXkFtZTYwMjcyNTk5._V1_SX300.jpg
6679,Spider-Man 2,2004,522,m,m,m,2110,6488,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMjE0Njc1NDYzN15BMl5BanBnXkFtZTcwNjAxMzYyMQ@@._V1_SX300.jpg
6724,The Way of the Gun,2000,9,m,m,m,1878,9754,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BMTc0MjAwNTExNV5BMl5BanBnXkFtZTcwNzI4NjEyMQ@@._V1_SX300.jpg
6747,In Time,2011,41,m,m,m,1216,4560,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BMjA3NzI1ODc1MV5BMl5BanBnXkFtZTcwMzI5NjQwNg@@._V1_SX300.jpg
6752,Team America: World Police,2004,45,m,m,m,575,1073,0.35,0.65,0,0,http://ia.media-imdb.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_SX300.jpg
6815,The Life Aquatic with Steve Zissou,2004,33,m,m,m,1821,11486,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzODYzNzg2MF5BMl5BanBnXkFtZTcwMTkzOTQzMw@@._V1_SX300.jpg
6816,The Royal Tenenbaums,2001,80,m,m,m,1581,6016,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BMjA0MjcwNDgzNl5BMl5BanBnXkFtZTgwNzMwODQxMTE@._V1_SX300.jpg
6822,A Scanner Darkly,2006,7,m,m,m,2171,9556,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTU1ODk2NTkwNF5BMl5BanBnXkFtZTcwNDkwNDI0MQ@@._V1_SX300.jpg
6827,The Zero Theorem,2013,0,m,m,m,1901,6494,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BMTc4NTIxMTE0OF5BMl5BanBnXkFtZTgwNTQ5NTYxMjE@._V1_SX300.jpg
6832,The Darjeeling Limited,2007,15,m,m,m,1093,6798,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BMTM0MTQ4MTgwOF5BMl5BanBnXkFtZTcwMDA3MDU1MQ@@._V1_SX300.jpg
6833,Match Point,2005,31,m,f,m,8158,11630,0.41,0.59,0,0,http://ia.media-imdb.com/images/M/MV5BMTMzNzY4MzE5NF5BMl5BanBnXkFtZTcwMzQ1MDMzMQ@@._V1_SX300.jpg
6845,Taken,2008,175,m,m,m,1812,5337,0.25,0.75,0,0,http://ia.media-imdb.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_SX300.jpg
6854,The Squid and the Whale,2005,9,m,m,m,1675,4021,0.29,0.71,0,0,http://ia.media-imdb.com/images/M/MV5BMTg1NTE4NTc3NV5BMl5BanBnXkFtZTgwNDA1NDI1MDE@._V1_SX300.jpg
6864,Kick-Ass,2010,52,f,m,m,1625,8195,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_SX300.jpg
6867,Inherent Vice,2014,8,m,m,m,4888,10564,0.32,0.68,0,0,http://ia.media-imdb.com/images/M/MV5BMjI2ODQ2NzUwMl5BMl5BanBnXkFtZTgwNjU3NTE4MjE@._V1_SX300.jpg
6903,The Lunchbox,2013,4,m,m,m,1951,3311,0.37,0.63,0,0,http://ia.media-imdb.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_SX300.jpg
6905,Whiplash,2014,13,m,m,m,497,8395,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTU4OTQ3MDUyMV5BMl5BanBnXkFtZTgwOTA2MjU0MjE@._V1_SX300.jpg
6907,Wild,2014,40,m,m,m,7105,2736,0.72,0.28,0,0,http://ia.media-imdb.com/images/M/MV5BMTczNzI2MDc1Ml5BMl5BanBnXkFtZTgwOTU5NTYxMjE@._V1_SX300.jpg
6908,The Judge,2014,50,m,m,m,1261,9648,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_SX300.jpg
6910,Big Eyes,2014,15,m,m,m,3125,5218,0.37,0.63,0,0,http://ia.media-imdb.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_SX300.jpg
6911,Still Alice,2014,19,m,f,m,5537,3514,0.61,0.39,0,0,http://ia.media-imdb.com/images/M/MV5BMjIzNzAxNjY1Nl5BMl5BanBnXkFtZTgwMDg4ODQxMzE@._V1_SX300.jpg
6912,The Babadook,2014,0,f,f,f,4675,1798,0.72,0.28,0,0,http://ia.media-imdb.com/images/M/MV5BMTk0NzMzODc2NF5BMl5BanBnXkFtZTgwOTYzNTM1MzE@._V1_SX300.jpg
6916,Before Sunset,2004,8,m,f,m,5030,3993,0.56,0.44,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SX300.jpg
6918,Exodus: Gods and Kings,2014,69,m,m,m,114,5467,0.02,0.98,0,0,http://ia.media-imdb.com/images/M/MV5BMjI3MDY0NjkxNl5BMl5BanBnXkFtZTgwNTM3NTA0MzE@._V1_SX300.jpg
6919,Oculus,2013,29,m,m,m,3962,2608,0.6,0.4,0,0,http://ia.media-imdb.com/images/M/MV5BMzE1NzM4MjEyNV5BMl5BanBnXkFtZTgwMjYzMjMzMTE@._V1_SX300.jpg
